,filename,wavfile,modality,modality_number,modality_code,subject,session,start,end,duration,emotion,valence_raw,activation_raw,dominance_raw,emotion_pair,valence,arousal,annotations_selfreport,annotations,annotations_proportion,sad_times,sad_dur,words_data,syl_avg_dur,syl_avg_rate,syl_times,annotations_entropy,annotations_entropy_self_report,annotations_full_agreement,sentences
Ses01F_script01_3_F022,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav,Ses01F_script01_3_F022.wav,script,1,script01,Ses01F,1,0,5.37,5.37,neutral,3.3333,1.6667,3.0,"-,+",",",-,nan,"[['happiness'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.3333333333333333, 'disgusted': 0.0}","[(0.63, 0.81), (0.82, 1.22), (1.23, 1.7), (3.31, 3.46), (3.47, 3.52), (3.53, 3.71), (3.72, 3.96), (4.0, 4.46)]",213,"[[0.63, 0.81, 'LIKE'], [0.82, 1.22, ""LARRY'S""], [1.23, 1.7, 'BROTHER'], [3.31, 3.46, 'DO'], [3.47, 3.52, 'IT'], [3.53, 3.71, 'LIKE'], [3.72, 3.96, 'YOU'], [4.0, 4.46, 'CHRIS']]",0.21100000000000002,4.7393364928909945,"[(0.63, 0.81), (0.82, 1.0), (1.01, 1.22), (1.23, 1.44), (1.45, 1.7), (3.31, 3.46), (3.47, 3.52), (3.53, 3.71), (3.72, 3.96), (4.0, 4.46)]",0.6365141682948128,0.6365141682948128,False,LIKE LARRY'S BROTHER DO IT LIKE YOU CHRIS
Ses01F_script01_3_F023,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F023.wav,Ses01F_script01_3_F023.wav,script,1,script01,Ses01F,1,0,3.0886875,3.0886875,unassigned,2.0,2.3333,2.3333,"-,-",",",-,nan,"[['fear'], ['other'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.3333333333333333, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(0.98, 1.27), (1.28, 1.42), (1.43, 1.59), (1.6, 1.75)]",74,"[[0.98, 1.27, 'CHRIS'], [1.28, 1.42, 'WHAT'], [1.43, 1.59, 'IS'], [1.6, 1.75, 'IT']]",0.185,5.405405405405405,"[(0.98, 1.27), (1.28, 1.42), (1.43, 1.59), (1.6, 1.75)]",1.0986122886681096,1.0986122886681096,False,CHRIS WHAT IS IT
Ses01F_script01_3_F024,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F024.wav,Ses01F_script01_3_F024.wav,script,1,script01,Ses01F,1,0,4.4275,4.4275,unassigned,2.0,2.3333,3.0,"-,-",",",-,nan,"[['sadness', 'fear'], ['other'], ['neutral']]","{'neutral': 0.25, 'anger': 0.0, 'fear': 0.25, 'excited': 0.0, 'sadness': 0.25, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.25, 'happiness': 0.0, 'disgusted': 0.0}","[(0.85, 1.02), (1.44, 1.64), (1.65, 1.82), (1.83, 1.92), (1.93, 1.98), (3.26, 3.31), (3.32, 3.43), (3.44, 3.78)]",118,"[[0.85, 1.02, 'NO'], [1.44, 1.64, 'WHAT'], [1.65, 1.82, 'IS'], [1.83, 1.92, 'IT'], [1.93, 1.98, 'IS'], [3.26, 3.31, 'IT'], [3.32, 3.43, 'YOUR'], [3.44, 3.78, 'MOTHER']]",0.13,7.692307692307692,"[(0.85, 1.02), (1.44, 1.64), (1.65, 1.82), (1.83, 1.92), (1.93, 1.98), (3.26, 3.31), (3.32, 3.43), (3.44, 3.58), (3.59, 3.78)]",1.0986122886681096,1.0986122886681096,False,NO WHAT IS IT IS IT YOUR MOTHER
Ses01F_script01_3_F025,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F025.wav,Ses01F_script01_3_F025.wav,script,1,script01,Ses01F,1,0,7.93975,7.93975,unassigned,2.3333,1.6667,2.6667,"-,-",",",-,nan,"[['sadness'], ['other'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(0.66, 0.88), (0.89, 1.04), (1.21, 1.62), (3.63, 3.89), (3.9, 4.02), (4.03, 4.18), (4.19, 4.64), (4.65, 4.76), (4.77, 4.89), (4.9, 5.38), (6.22, 6.82)]",307,"[[0.66, 0.88, 'THEN'], [0.89, 1.04, 'WHAT'], [1.21, 1.62, 'CHRIS'], [3.63, 3.89, 'EVEN'], [3.9, 4.02, 'IN'], [4.03, 4.18, 'YOUR'], [4.19, 4.64, 'LETTERS'], [4.65, 4.76, 'THERE'], [4.77, 4.89, 'WAS'], [4.9, 5.38, 'SOMETHING'], [6.22, 6.82, 'ASHAMED']]",0.20199999999999999,4.9504950495049505,"[(0.66, 0.88), (0.89, 1.04), (1.21, 1.62), (3.63, 3.71), (3.72, 3.89), (3.9, 4.02), (4.03, 4.18), (4.19, 4.34), (4.35, 4.64), (4.65, 4.76), (4.77, 4.89), (4.9, 5.08), (5.09, 5.38), (6.22, 6.26), (6.27, 6.82)]",1.0986122886681096,1.0986122886681096,False,THEN WHAT CHRIS EVEN IN YOUR LETTERS THERE WAS SOMETHING ASHAMED
Ses01F_script01_3_F026,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F026.wav,Ses01F_script01_3_F026.wav,script,1,script01,Ses01F,1,0,3.0299375,3.0299375,unassigned,2.6667,1.6667,2.6667,"-,-",",",-,nan,"[['sadness'], ['other'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(0.59, 0.73), (0.98, 1.11), (1.12, 1.18), (1.24, 1.36), (1.48, 2.27)]",124,"[[0.59, 0.73, ""YOU'VE""], [0.98, 1.11, 'GOT'], [1.12, 1.18, 'TO'], [1.24, 1.36, 'TELL'], [1.48, 2.27, 'ME']]",0.1125,8.88888888888889,"[(0.59, 0.73), (0.98, 1.11), (1.12, 1.18), (1.24, 1.36)]",1.0986122886681096,1.0986122886681096,False,YOU'VE GOT TO TELL ME
Ses01F_script01_3_F027,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F027.wav,Ses01F_script01_3_F027.wav,script,1,script01,Ses01F,1,0,3.14,3.14,unassigned,2.3333,2.3333,2.3333,"-,-",",",-,nan,"[['sadness'], ['other'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(0.91, 0.96), (0.97, 1.24), (1.25, 1.41), (1.42, 1.63), (1.64, 1.96)]",101,"[[0.91, 0.96, 'IT'], [0.97, 1.24, ""WOULDN'T""], [1.25, 1.41, 'WORK'], [1.42, 1.63, 'LIKE'], [1.64, 1.96, 'THIS']]",0.16666666666666669,5.999999999999999,"[(0.91, 0.96), (0.97, 1.03), (1.04, 1.24), (1.25, 1.41), (1.42, 1.63), (1.64, 1.96)]",1.0986122886681096,1.0986122886681096,False,IT WOULDN'T WORK LIKE THIS
Ses01F_script01_3_F028,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav,Ses01F_script01_3_F028.wav,script,1,script01,Ses01F,1,0,2.5299375,2.5299375,neutral,2.6667,2.3333,1.6667,"-,-",",",-,nan,"[['sadness'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.61, 0.77), (0.89, 1.17)]",44,"[[0.61, 0.77, 'YEAH'], [0.89, 1.17, 'SURE']]",0.22,4.545454545454546,"[(0.61, 0.77), (0.89, 1.17)]",0.6365141682948128,0.6365141682948128,False,YEAH SURE
Ses01F_script01_3_F029,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav,Ses01F_script01_3_F029.wav,script,1,script01,Ses01F,1,0,2.2325,2.2325,neutral,2.3333,2.0,2.0,"-,-",",",-,nan,"[['sadness'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.87, 1.04), (1.05, 1.33)]",45,"[[0.87, 1.04, 'HOW'], [1.05, 1.33, 'MANY']]",0.14666666666666667,6.818181818181818,"[(0.87, 1.04), (1.05, 1.15), (1.16, 1.33)]",0.6365141682948128,0.6365141682948128,False,HOW MANY
Ses01F_script01_3_F030,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F030.wav,Ses01F_script01_3_F030.wav,script,1,script01,Ses01F,1,0,2.6,2.6,sadness,1.6667,2.3333,1.3333,"-,-",",",-,nan,"[['sadness'], ['surprise'], ['sadness']]","{'neutral': 0.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.6666666666666666, 'frustration': 0.0, 'surprise': 0.3333333333333333, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.59, 0.65), (0.87, 1.48)]",67,"[[0.59, 0.65, 'AW'], [0.87, 1.48, 'GEEZ']]",0.335,2.9850746268656714,"[(0.59, 0.65), (0.87, 1.48)]",0.6365141682948128,0.6365141682948128,False,AW GEEZ
Ses01F_script01_3_F031,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav,Ses01F_script01_3_F031.wav,script,1,script01,Ses01F,1,0,1.56,1.56,neutral,2.0,1.0,1.3333,"-,-",",",-,nan,"[['neutral'], ['neutral'], ['neutral']]","{'neutral': 1.0, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.46, 0.79)]",33,"[[0.46, 0.79, 'MMHMM']]",,,[],0.0,0.0,True,MMHMM
Ses01F_script01_3_F032,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F032.wav,Ses01F_script01_3_F032.wav,script,1,script01,Ses01F,1,0,4.04325,4.04325,unassigned,2.3333,1.3333,1.6667,"-,-",",",-,nan,"[['sadness'], ['other'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(1.69, 1.77), (1.78, 1.85), (1.86, 2.04), (2.05, 2.18), (2.19, 2.37), (2.38, 2.47)]",73,"[[1.69, 1.77, 'DO'], [1.78, 1.85, 'YOU'], [1.86, 2.04, 'STILL'], [2.05, 2.18, 'FEEL'], [2.19, 2.37, 'THAT'], [2.38, 2.47, 'WAY']]",0.12166666666666666,8.219178082191782,"[(1.69, 1.77), (1.78, 1.85), (1.86, 2.04), (2.05, 2.18), (2.19, 2.37), (2.38, 2.47)]",1.0986122886681096,1.0986122886681096,False,DO YOU STILL FEEL THAT WAY
Ses01F_script01_3_F033,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F033.wav,Ses01F_script01_3_F033.wav,script,1,script01,Ses01F,1,0,9.980625,9.980625,unassigned,2.0,2.3333,3.6667,"-,-",",",-,nan,"[['excited', 'sadness'], ['other'], ['neutral']]","{'neutral': 0.25, 'anger': 0.0, 'fear': 0.0, 'excited': 0.25, 'sadness': 0.25, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.25, 'happiness': 0.0, 'disgusted': 0.0}","[(0.84, 1.05), (1.06, 1.19), (1.23, 1.61), (1.62, 1.79), (1.8, 1.97), (1.98, 2.19), (4.43, 4.91), (4.92, 5.06), (5.07, 5.49), (5.64, 5.91), (5.99, 6.45), (7.69, 8.24), (8.25, 8.35), (8.36, 8.83), (8.84, 9.09)]",441,"[[0.84, 1.05, 'BECAUSE'], [1.06, 1.19, 'YOU'], [1.23, 1.61, ""MUSTN'T""], [1.62, 1.79, 'FEEL'], [1.8, 1.97, 'THAT'], [1.98, 2.19, 'WAY'], [4.43, 4.91, 'EVERYTHING'], [4.92, 5.06, 'YOU'], [5.07, 5.49, 'HAVE'], [5.64, 5.91, ""YOU'VE""], [5.99, 6.45, 'EARNED'], [7.69, 8.24, 'EVERYTHING'], [8.25, 8.35, 'YOU'], [8.36, 8.83, 'UNDERSTAND'], [8.84, 9.09, 'ME']]",0.18826086956521737,5.311778290993072,"[(0.84, 0.89), (0.9, 1.05), (1.06, 1.19), (1.23, 1.37), (1.38, 1.61), (1.62, 1.79), (1.8, 1.97), (1.98, 2.19), (4.43, 4.59), (4.6, 4.7), (4.71, 4.91), (4.92, 5.06), (5.07, 5.49), (5.64, 5.91), (5.99, 6.45), (7.69, 7.88), (7.89, 7.99), (8.0, 8.24), (8.25, 8.35), (8.36, 8.43), (8.44, 8.52), (8.53, 8.83), (8.84, 9.09)]",1.0986122886681096,1.0986122886681096,False,BECAUSE YOU MUSTN'T FEEL THAT WAY EVERYTHING YOU HAVE YOU'VE EARNED EVERYTHING YOU UNDERSTAND ME
Ses01F_script01_3_F034,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F034.wav,Ses01F_script01_3_F034.wav,script,1,script01,Ses01F,1,0,17.9129375,17.9129375,unassigned,2.6667,2.6667,4.0,"-,-",",",-,nan,"[['excited'], ['other'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.3333333333333333, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.3333333333333333, 'happiness': 0.0, 'disgusted': 0.0}","[(0.99, 1.42), (1.43, 1.73), (4.45, 4.63), (4.64, 4.79), (4.8, 5.4), (6.41, 6.61), (6.62, 6.81), (6.82, 7.09), (7.1, 7.34), (7.35, 7.45), (7.46, 7.55), (7.56, 7.94), (9.35, 9.48), (9.49, 9.85), (9.89, 10.05), (10.06, 10.62), (10.63, 10.76), (10.8, 11.15), (11.16, 11.39), (11.4, 11.6), (11.61, 12.0), (12.59, 12.68), (12.69, 12.84), (12.88, 12.99), (13.0, 13.42), (13.43, 13.56), (13.57, 13.86), (15.34, 15.43), (15.44, 15.64), (15.65, 15.81), (15.82, 15.98), (16.02, 16.31), (16.32, 16.52), (16.53, 16.77)]",817,"[[0.99, 1.42, 'EVEN'], [1.43, 1.73, 'ME'], [4.45, 4.63, 'AND'], [4.64, 4.79, 'YOUR'], [4.8, 5.4, 'MONEY'], [6.41, 6.61, 'CHRIS'], [6.62, 6.81, ""THERE'S""], [6.82, 7.09, 'NOTHING'], [7.1, 7.34, 'WRONG'], [7.35, 7.45, 'IN'], [7.46, 7.55, 'YOUR'], [7.56, 7.94, 'MONEY'], [9.35, 9.48, 'YOUR'], [9.49, 9.85, 'FATHER'], [9.89, 10.05, 'PUT'], [10.06, 10.62, 'HUNDREDS'], [10.63, 10.76, 'OF'], [10.8, 11.15, 'PLANES'], [11.16, 11.39, 'INTO'], [11.4, 11.6, 'THE'], [11.61, 12.0, 'AIR'], [12.59, 12.68, 'YOU'], [12.69, 12.84, 'SHOULD'], [12.88, 12.99, 'BE'], [13.0, 13.42, 'PROUD'], [13.43, 13.56, 'OF'], [13.57, 13.86, 'THAT'], [15.34, 15.43, 'A'], [15.44, 15.64, 'MAN'], [15.65, 15.81, 'SHOULD'], [15.82, 15.98, 'BE'], [16.02, 16.31, 'PAID'], [16.32, 16.52, 'FOR'], [16.53, 16.77, 'THAT']]",0.1975609756097561,5.061728395061728,"[(0.99, 1.22), (1.23, 1.42), (1.43, 1.73), (4.45, 4.63), (4.64, 4.79), (4.8, 5.04), (5.05, 5.4), (6.41, 6.61), (6.62, 6.81), (6.82, 6.93), (6.94, 7.09), (7.1, 7.34), (7.35, 7.45), (7.46, 7.55), (7.56, 7.73), (7.74, 7.94), (9.35, 9.48), (9.49, 9.7), (9.71, 9.85), (9.89, 10.05), (10.06, 10.37), (10.38, 10.62), (10.63, 10.76), (10.8, 11.15), (11.16, 11.25), (11.26, 11.39), (11.4, 11.6), (11.61, 12.0), (12.59, 12.68), (12.69, 12.84), (12.88, 12.99), (13.0, 13.42), (13.43, 13.56), (13.57, 13.86), (15.34, 15.43), (15.44, 15.64), (15.65, 15.81), (15.82, 15.98), (16.02, 16.31), (16.32, 16.52), (16.53, 16.77)]",1.0986122886681096,1.0986122886681096,False,EVEN ME AND YOUR MONEY CHRIS THERE'S NOTHING WRONG IN YOUR MONEY YOUR FATHER PUT HUNDREDS OF PLANES INTO THE AIR YOU SHOULD BE PROUD OF THAT A MAN SHOULD BE PAID FOR THAT
Ses01F_script01_3_F035,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F035.wav,Ses01F_script01_3_F035.wav,script,1,script01,Ses01F,1,0,3.49,3.49,happiness,4.0,2.0,2.3333,"-,+",",",-,nan,"[['happiness'], ['neutral'], ['happiness']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.6666666666666666, 'disgusted': 0.0}","[(0.83, 0.95), (0.96, 1.12), (1.13, 1.26), (1.3, 1.42), (1.43, 1.58), (1.59, 1.63), (1.64, 2.08)]",116,"[[0.83, 0.95, 'WHAT'], [0.96, 1.12, 'WOULD'], [1.13, 1.26, 'I'], [1.3, 1.42, 'DO'], [1.43, 1.58, 'WITH'], [1.59, 1.63, 'A'], [1.64, 2.08, 'FORTUNE']]",0.14375,6.9565217391304355,"[(0.83, 0.95), (0.96, 1.12), (1.13, 1.26), (1.3, 1.42), (1.43, 1.58), (1.59, 1.63), (1.64, 1.86), (1.87, 2.08)]",0.6365141682948128,0.6365141682948128,False,WHAT WOULD I DO WITH A FORTUNE
Ses01F_script01_3_M000,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M000.wav,Ses01F_script01_3_M000.wav,script,1,script01,Ses01F,1,0,4.5799375,4.5799375,neutral,4.0,1.6667,2.0,"-,+",",",-,nan,"[['excited', 'happiness'], ['neutral'], ['neutral']]","{'neutral': 0.5, 'anger': 0.0, 'fear': 0.0, 'excited': 0.25, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.25, 'disgusted': 0.0}","[(0.59, 0.63), (0.64, 0.93), (1.15, 1.24), (2.04, 2.15), (2.16, 2.21), (2.22, 2.33), (2.34, 2.39), (2.4, 2.46), (2.47, 2.84), (2.85, 3.18), (3.6, 3.65)]",155,"[[0.59, 0.63, 'I'], [0.64, 0.93, 'KNOW'], [1.15, 1.24, 'IT'], [2.04, 2.15, 'KIND'], [2.16, 2.21, 'OF'], [2.22, 2.33, 'WENT'], [2.34, 2.39, 'OUT'], [2.4, 2.46, 'OF'], [2.47, 2.84, 'STYLE'], [2.85, 3.18, ""DIDN'T""], [3.6, 3.65, 'IT']]",0.12272727272727274,8.148148148148147,"[(0.59, 0.63), (0.64, 0.93), (1.15, 1.24), (2.04, 2.15), (2.16, 2.21), (2.22, 2.33), (2.34, 2.39), (2.4, 2.46), (2.47, 2.84), (2.85, 2.98), (3.6, 3.65)]",0.6365141682948128,0.6365141682948128,False,I KNOW IT KIND OF WENT OUT OF STYLE DIDN'T IT
Ses01F_script01_3_M001,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M001.wav,Ses01F_script01_3_M001.wav,script,1,script01,Ses01F,1,0,2.80475,2.80475,neutral,3.0,2.0,2.3333,"-,-",",",-,nan,"[['excited'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.3333333333333333, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(0.37, 0.45), (1.16, 1.38), (1.39, 1.66), (1.67, 1.73), (1.74, 2.08)]",97,"[[0.37, 0.45, ""YOU'RE""], [1.16, 1.38, 'NOT'], [1.39, 1.66, 'SORRY'], [1.67, 1.73, 'YOU'], [1.74, 2.08, 'CAME']]",0.16,6.25,"[(0.37, 0.45), (1.16, 1.38), (1.39, 1.52), (1.53, 1.66), (1.67, 1.73), (1.74, 2.08)]",0.6365141682948128,0.6365141682948128,False,YOU'RE NOT SORRY YOU CAME
Ses01F_script01_3_M002,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M002.wav,Ses01F_script01_3_M002.wav,script,1,script01,Ses01F,1,0,2.367625,2.367625,unassigned,2.6667,1.6667,2.0,"-,-",",",-,nan,"[['happiness'], ['sadness'], ['neutral']]","{'neutral': 0.3333333333333333, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.3333333333333333, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.3333333333333333, 'disgusted': 0.0}","[(0.94, 1.04), (1.05, 1.26)]",31,"[[0.94, 1.04, 'WHY'], [1.05, 1.26, 'NOT']]",0.155,6.451612903225807,"[(0.94, 1.04), (1.05, 1.26)]",1.0986122886681096,1.0986122886681096,False,WHY NOT
Ses01F_script01_3_M003,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M003.wav,Ses01F_script01_3_M003.wav,script,1,script01,Ses01F,1,0,2.3199375,2.3199375,neutral,4.0,2.6667,1.6667,"-,+",",",-,nan,"[['happiness'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.3333333333333333, 'disgusted': 0.0}","[(0.77, 1.02)]",25,"[[0.77, 1.02, 'WELL']]",0.25,4.0,"[(0.77, 1.02)]",0.6365141682948128,0.6365141682948128,False,WELL
Ses01F_script01_3_M004,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M004.wav,Ses01F_script01_3_M004.wav,script,1,script01,Ses01F,1,0,2.3,2.3,neutral,3.0,3.0,2.6667,neutral,e,n,nan,"[['happiness'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.0, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.3333333333333333, 'disgusted': 0.0}","[(0.88, 1.24)]",36,"[[0.88, 1.24, 'WHAT']]",0.36,2.7777777777777777,"[(0.88, 1.24)]",0.6365141682948128,0.6365141682948128,False,WHAT
Ses01F_script01_3_M005,/Users/agnieszkalenart/Documents/mannheim/master_thesis/IEMOCAP/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_M005.wav,Ses01F_script01_3_M005.wav,script,1,script01,Ses01F,1,0,9.28,9.28,neutral,4.0,2.6667,2.3333,"-,+",",",-,nan,"[['excited'], ['neutral'], ['neutral']]","{'neutral': 0.6666666666666666, 'anger': 0.0, 'fear': 0.0, 'excited': 0.3333333333333333, 'sadness': 0.0, 'frustration': 0.0, 'surprise': 0.0, 'other': 0.0, 'happiness': 0.0, 'disgusted': 0.0}","[(1.03, 1.18), (1.19, 1.21), (1.22, 1.36), (1.37, 1.55), (1.56, 1.62), (1.63, 1.97), (1.98, 2.15), (2.16, 2.58), (2.59, 2.78), (2.79, 2.94), (2.95, 3.19), (3.23, 3.47), (3.51, 3.56), (3.65, 3.91), (3.92, 3.98), (3.99, 4.05), (4.06, 4.29), (4.3, 4.34), (4.35, 4.75), (6.87, 6.99), (7.0, 7.17), (7.18, 7.33), (7.34, 7.4), (7.41, 7.51), (7.52, 7.86), (7.87, 8.0), (8.01, 8.15), (8.16, 8.25), (8.26, 8.67)]",511,"[[1.03, 1.18, 'WELL'], [1.19, 1.21, 'I'], [1.22, 1.36, 'WAS'], [1.37, 1.55, 'KIND'], [1.56, 1.62, 'OF'], [1.63, 1.97, 'PLANNING'], [1.98, 2.15, 'OF'], [2.16, 2.58, 'SNEAKING'], [2.59, 2.78, 'UP'], [2.79, 2.94, 'ON'], [2.95, 3.19, 'YOU'], [3.23, 3.47, 'OVER'], [3.51, 3.56, 'THE'], [3.65, 3.91, 'COURSE'], [3.92, 3.98, 'OF'], [3.99, 4.05, 'A'], [4.06, 4.29, 'WEEK'], [4.3, 4.34, 'OR'], [4.35, 4.75, 'SO'], [6.87, 6.99, 'THEY'], [7.0, 7.17, 'JUST'], [7.18, 7.33, 'TAKE'], [7.34, 7.4, 'IT'], [7.41, 7.51, 'FOR'], [7.52, 7.86, 'GRANTED'], [7.87, 8.0, 'THAT'], [8.01, 8.15, ""WE'RE""], [8.16, 8.25, 'ALL'], [8.26, 8.67, 'SET']]",0.15363636363636363,6.508875739644971,"[(1.03, 1.18), (1.19, 1.21), (1.22, 1.36), (1.37, 1.55), (1.56, 1.62), (1.63, 1.84), (1.85, 1.97), (1.98, 2.15), (2.16, 2.43), (2.44, 2.58), (2.59, 2.78), (2.79, 2.94), (2.95, 3.19), (3.23, 3.25), (3.26, 3.47), (3.51, 3.56), (3.65, 3.91), (3.92, 3.98), (3.99, 4.05), (4.06, 4.29), (4.3, 4.34), (4.35, 4.75), (6.87, 6.99), (7.0, 7.17), (7.18, 7.33), (7.34, 7.4), (7.41, 7.51), (7.52, 7.71), (7.72, 7.86), (7.87, 8.0), (8.01, 8.15), (8.16, 8.25), (8.26, 8.67)]",0.6365141682948128,0.6365141682948128,False,WELL I WAS KIND OF PLANNING OF SNEAKING UP ON YOU OVER THE COURSE OF A WEEK OR SO THEY JUST TAKE IT FOR GRANTED THAT WE'RE ALL SET
